data_iniSE,casos_41007,casos_41008,casos_41009,casos_41010,casos_41020
2010-01-17,1.3333333333333333,2.3333333333333335,33.0,11.333333333333334,19.666666666666668
2010-01-24,1.6666666666666667,3.3333333333333335,51.666666666666664,11.0,23.333333333333332
2010-01-31,1.0,2.6666666666666665,76.0,10.333333333333334,24.666666666666668
2010-02-07,1.0,2.6666666666666665,125.33333333333333,9.0,35.0
2010-02-14,0.6666666666666666,2.3333333333333335,219.33333333333334,12.0,49.0
2010-02-21,0.6666666666666666,5.0,336.0,30.333333333333332,72.33333333333333
2010-02-28,1.0,10.666666666666666,497.0,53.666666666666664,89.0
2010-03-07,0.6666666666666666,18.0,671.6666666666666,86.0,113.66666666666667
2010-03-14,1.3333333333333333,38.666666666666664,837.3333333333334,116.0,133.0
2010-03-21,1.0,68.66666666666667,1020.6666666666666,151.33333333333334,150.66666666666666
2010-03-28,1.3333333333333333,91.33333333333333,1115.3333333333333,176.66666666666666,174.33333333333334
2010-04-04,0.6666666666666666,99.0,1231.0,208.66666666666666,199.33333333333334
2010-04-11,0.6666666666666666,87.0,1220.3333333333333,213.33333333333334,199.66666666666666
2010-04-18,0.6666666666666666,70.0,1217.6666666666667,188.0,165.0
2010-04-25,1.0,52.666666666666664,1136.0,144.0,128.33333333333334
2010-05-02,0.6666666666666666,37.666666666666664,1063.0,115.66666666666667,108.66666666666667
2010-05-09,0.6666666666666666,30.666666666666668,891.3333333333334,97.0,91.66666666666667
2010-05-16,0.3333333333333333,20.0,635.0,65.33333333333333,62.333333333333336
2010-05-23,0.3333333333333333,12.0,358.0,35.666666666666664,35.333333333333336
2010-05-30,1.0,6.333333333333333,174.33333333333334,18.666666666666668,19.0
2010-06-06,1.0,4.0,104.0,17.666666666666668,13.0
2010-06-13,1.0,5.0,83.66666666666667,17.666666666666668,11.333333333333334
2010-06-20,0.0,5.666666666666667,77.66666666666667,20.0,11.333333333333334
2010-06-27,0.0,5.333333333333333,71.66666666666667,18.666666666666668,10.0
2010-07-04,0.0,3.0,61.666666666666664,14.666666666666666,7.0
2010-07-11,0.3333333333333333,1.3333333333333333,46.666666666666664,11.666666666666666,3.6666666666666665
2010-07-18,0.3333333333333333,1.0,32.666666666666664,10.0,3.6666666666666665
2010-07-25,0.3333333333333333,0.6666666666666666,18.0,7.333333333333333,3.6666666666666665
2010-08-01,0.0,1.3333333333333333,12.666666666666666,7.666666666666667,5.0
2010-08-08,0.0,1.3333333333333333,9.0,8.666666666666666,4.666666666666667
2010-08-15,0.0,1.6666666666666667,9.333333333333334,10.333333333333334,4.0
2010-08-22,0.0,0.6666666666666666,9.666666666666666,12.666666666666666,4.333333333333333
2010-08-29,0.0,0.3333333333333333,11.0,13.333333333333334,6.0
2010-09-05,0.0,0.0,10.0,14.0,5.666666666666667
2010-09-12,0.0,0.6666666666666666,11.0,11.333333333333334,6.0
2010-09-19,0.0,1.3333333333333333,11.0,10.333333333333334,3.6666666666666665
2010-09-26,0.3333333333333333,1.3333333333333333,11.666666666666666,8.666666666666666,4.0
2010-10-03,0.3333333333333333,1.0,9.333333333333334,8.666666666666666,3.0
2010-10-10,0.3333333333333333,0.6666666666666666,10.333333333333334,9.0,4.333333333333333
2010-10-17,0.0,1.6666666666666667,15.333333333333334,8.666666666666666,4.666666666666667
2010-10-24,0.0,1.3333333333333333,28.666666666666668,8.666666666666666,4.333333333333333
2010-10-31,0.0,1.3333333333333333,34.333333333333336,7.333333333333333,3.6666666666666665
2010-11-07,0.0,1.3333333333333333,39.0,9.666666666666666,3.0
2010-11-14,0.0,2.3333333333333335,40.333333333333336,10.333333333333334,3.6666666666666665
2010-11-21,0.0,2.0,46.0,11.666666666666666,4.333333333333333
2010-11-28,0.0,1.0,45.666666666666664,12.0,4.666666666666667
2010-12-05,0.0,1.3333333333333333,65.33333333333333,14.0,5.666666666666667
2010-12-12,0.0,3.3333333333333335,100.66666666666667,14.333333333333334,5.333333333333333
2010-12-19,0.0,5.666666666666667,122.0,13.0,6.333333333333333
2010-12-26,0.0,8.666666666666666,111.33333333333333,13.0,10.0
2011-01-02,0.0,13.0,93.66666666666667,20.0,14.333333333333334
2011-01-09,0.0,16.0,92.66666666666667,27.666666666666668,19.0
2011-01-16,0.6666666666666666,14.0,109.66666666666667,31.666666666666668,19.333333333333332
2011-01-23,1.0,12.666666666666666,131.0,33.666666666666664,22.333333333333332
2011-01-30,1.3333333333333333,10.0,151.66666666666666,39.333333333333336,30.0
2011-02-06,1.3333333333333333,12.666666666666666,170.33333333333334,46.666666666666664,37.666666666666664
2011-02-13,1.6666666666666667,13.333333333333334,210.66666666666666,61.333333333333336,49.0
2011-02-20,2.0,21.0,292.6666666666667,86.0,49.333333333333336
2011-02-27,1.6666666666666667,22.0,414.3333333333333,107.66666666666667,66.33333333333333
2011-03-06,2.3333333333333335,28.0,535.6666666666666,124.0,79.0
2011-03-13,3.3333333333333335,28.666666666666668,673.6666666666666,140.0,98.66666666666667
2011-03-20,3.3333333333333335,32.333333333333336,864.0,159.0,106.33333333333333
2011-03-27,2.0,32.0,1004.0,153.66666666666666,105.0
2011-04-03,0.3333333333333333,29.666666666666668,1019.3333333333334,146.33333333333334,93.33333333333333
2011-04-10,0.6666666666666666,26.666666666666668,825.3333333333334,132.33333333333334,68.66666666666667
2011-04-17,0.6666666666666666,21.666666666666668,577.3333333333334,121.66666666666667,51.333333333333336
2011-04-24,0.6666666666666666,24.0,378.3333333333333,95.66666666666667,42.0
2011-05-01,0.0,25.666666666666668,271.3333333333333,76.66666666666667,40.0
2011-05-08,0.3333333333333333,27.0,217.0,66.66666666666667,33.333333333333336
2011-05-15,0.6666666666666666,25.0,168.0,54.0,24.0
2011-05-22,1.3333333333333333,20.333333333333332,126.33333333333333,36.666666666666664,15.333333333333334
2011-05-29,1.0,13.666666666666666,94.33333333333333,24.666666666666668,9.333333333333334
2011-06-05,0.6666666666666666,6.666666666666667,62.666666666666664,18.666666666666668,7.333333333333333
2011-06-12,0.0,5.333333333333333,42.0,17.0,4.333333333333333
2011-06-19,0.0,6.333333333333333,26.666666666666668,13.666666666666666,3.3333333333333335
2011-06-26,0.3333333333333333,5.333333333333333,18.666666666666668,10.666666666666666,1.6666666666666667
2011-07-03,0.3333333333333333,4.0,12.333333333333334,6.333333333333333,1.6666666666666667
2011-07-10,0.3333333333333333,4.0,10.666666666666666,5.666666666666667,1.3333333333333333
2011-07-17,0.3333333333333333,3.6666666666666665,13.333333333333334,6.333333333333333,3.0
2011-07-24,0.3333333333333333,5.666666666666667,15.0,7.333333333333333,4.333333333333333
2011-07-31,0.6666666666666666,4.333333333333333,12.666666666666666,8.333333333333334,4.0
2011-08-07,0.3333333333333333,5.0,14.666666666666666,9.0,2.6666666666666665
2011-08-14,0.3333333333333333,4.0,15.333333333333334,12.0,3.0
2011-08-21,0.0,3.6666666666666665,17.333333333333332,11.333333333333334,4.0
2011-08-28,0.0,2.6666666666666665,21.333333333333332,11.666666666666666,4.333333333333333
2011-09-04,0.0,1.3333333333333333,23.333333333333332,11.0,3.3333333333333335
2011-09-11,0.0,2.0,27.333333333333332,11.666666666666666,5.0
2011-09-18,0.0,2.0,25.333333333333332,10.333333333333334,5.666666666666667
2011-09-25,0.0,3.6666666666666665,31.0,10.0,10.0
2011-10-02,0.0,4.0,37.333333333333336,8.666666666666666,10.0
2011-10-09,0.0,4.666666666666667,43.666666666666664,10.333333333333334,13.0
2011-10-16,0.3333333333333333,4.666666666666667,52.666666666666664,14.333333333333334,14.0
2011-10-23,0.3333333333333333,5.333333333333333,51.0,20.0,13.666666666666666
2011-10-30,0.3333333333333333,5.333333333333333,50.666666666666664,21.666666666666668,11.666666666666666
2011-11-06,0.3333333333333333,4.333333333333333,40.666666666666664,23.0,11.666666666666666
2011-11-13,0.6666666666666666,5.333333333333333,50.333333333333336,26.333333333333332,14.0
2011-11-20,1.3333333333333333,8.333333333333334,81.66666666666667,32.333333333333336,17.666666666666668
2011-11-27,1.6666666666666667,10.666666666666666,114.0,37.666666666666664,17.666666666666668
2011-12-04,1.3333333333333333,12.666666666666666,136.33333333333334,43.0,21.0
2011-12-11,0.6666666666666666,15.0,144.0,42.333333333333336,22.0
2011-12-18,0.3333333333333333,13.666666666666666,128.33333333333334,35.0,20.666666666666668
2011-12-25,0.6666666666666666,11.0,108.33333333333333,26.333333333333332,16.0
2012-01-01,0.6666666666666666,12.333333333333334,81.66666666666667,27.0,17.333333333333332
2012-01-08,0.6666666666666666,14.0,78.33333333333333,30.666666666666668,22.333333333333332
2012-01-15,0.6666666666666666,14.0,75.33333333333333,32.0,27.0
2012-01-22,1.3333333333333333,12.333333333333334,65.33333333333333,25.0,25.333333333333332
2012-01-29,2.0,21.0,58.0,21.666666666666668,18.666666666666668
2012-02-05,1.6666666666666667,30.0,52.333333333333336,18.333333333333332,17.333333333333332
2012-02-12,2.0,49.0,47.333333333333336,16.666666666666668,16.666666666666668
2012-02-19,1.3333333333333333,63.333333333333336,47.0,16.666666666666668,20.333333333333332
2012-02-26,3.3333333333333335,106.0,46.333333333333336,22.666666666666668,22.333333333333332
2012-03-04,4.0,141.33333333333334,49.666666666666664,35.0,34.333333333333336
2012-03-11,5.0,176.0,49.0,40.333333333333336,42.333333333333336
2012-03-18,4.0,171.0,47.666666666666664,42.666666666666664,47.666666666666664
2012-03-25,3.6666666666666665,142.33333333333334,45.333333333333336,39.0,36.0
2012-04-01,2.3333333333333335,110.66666666666667,37.666666666666664,35.666666666666664,31.333333333333332
2012-04-08,1.3333333333333333,80.33333333333333,37.333333333333336,36.0,29.0
2012-04-15,0.0,63.666666666666664,35.333333333333336,37.333333333333336,36.333333333333336
2012-04-22,0.0,39.666666666666664,37.333333333333336,37.666666666666664,34.666666666666664
2012-04-29,0.3333333333333333,27.666666666666668,32.333333333333336,38.333333333333336,29.333333333333332
2012-05-06,0.3333333333333333,17.666666666666668,34.666666666666664,36.333333333333336,21.333333333333332
2012-05-13,0.6666666666666666,16.0,30.333333333333332,33.666666666666664,19.0
2012-05-20,0.6666666666666666,12.0,29.0,25.666666666666668,16.0
2012-05-27,0.6666666666666666,9.0,20.666666666666668,23.666666666666668,13.666666666666666
2012-06-03,0.3333333333333333,5.666666666666667,18.0,21.0,9.0
2012-06-10,0.3333333333333333,3.0,14.666666666666666,22.333333333333332,9.333333333333334
2012-06-17,1.0,3.0,14.333333333333334,19.333333333333332,7.333333333333333
2012-06-24,1.0,3.0,15.0,19.333333333333332,7.666666666666667
2012-07-01,0.6666666666666666,3.3333333333333335,12.333333333333334,14.666666666666666,6.333333333333333
2012-07-08,0.0,1.3333333333333333,10.0,10.666666666666666,4.666666666666667
2012-07-15,0.0,0.6666666666666666,4.666666666666667,8.666666666666666,3.3333333333333335
2012-07-22,0.0,1.0,3.6666666666666665,7.666666666666667,1.3333333333333333
2012-07-29,0.0,1.3333333333333333,3.3333333333333335,8.333333333333334,2.3333333333333335
2012-08-05,0.0,1.0,5.0,8.0,3.0
2012-08-12,0.0,0.6666666666666666,5.333333333333333,8.333333333333334,3.3333333333333335
2012-08-19,0.0,0.3333333333333333,6.333333333333333,7.333333333333333,2.0
2012-08-26,0.0,0.3333333333333333,7.0,6.333333333333333,1.0
2012-09-02,0.0,0.3333333333333333,8.0,4.666666666666667,0.6666666666666666
2012-09-09,0.0,0.3333333333333333,8.666666666666666,3.6666666666666665,2.0
2012-09-16,0.0,1.0,9.666666666666666,4.0,2.3333333333333335
2012-09-23,0.0,0.6666666666666666,9.0,4.333333333333333,2.6666666666666665
2012-09-30,0.0,1.3333333333333333,11.333333333333334,4.0,2.3333333333333335
2012-10-07,0.0,1.3333333333333333,11.0,6.666666666666667,2.6666666666666665
2012-10-14,0.0,2.0,11.333333333333334,10.333333333333334,2.0
2012-10-21,0.0,1.3333333333333333,8.333333333333334,10.666666666666666,2.3333333333333335
2012-10-28,0.0,0.6666666666666666,8.333333333333334,9.333333333333334,2.6666666666666665
2012-11-04,0.3333333333333333,0.0,11.0,9.333333333333334,5.0
2012-11-11,0.6666666666666666,0.6666666666666666,12.0,13.333333333333334,5.333333333333333
2012-11-18,0.6666666666666666,1.3333333333333333,17.0,14.0,6.0
2012-11-25,1.0,3.0,19.333333333333332,11.666666666666666,4.0
2012-12-02,1.0,3.6666666666666665,26.666666666666668,10.0,5.333333333333333
2012-12-09,1.0,4.333333333333333,30.0,10.666666666666666,4.666666666666667
2012-12-16,0.6666666666666666,5.0,33.0,12.0,5.666666666666667
2012-12-23,0.3333333333333333,5.333333333333333,34.333333333333336,12.333333333333334,6.0
2012-12-30,1.0,7.666666666666667,48.333333333333336,20.0,14.333333333333334
2013-01-06,2.3333333333333335,9.0,63.666666666666664,29.333333333333332,25.0
2013-01-13,5.0,14.333333333333334,80.33333333333333,44.333333333333336,41.666666666666664
2013-01-20,6.666666666666667,23.333333333333332,95.0,56.333333333333336,63.666666666666664
2013-01-27,6.333333333333333,38.666666666666664,109.33333333333333,70.0,99.33333333333333
2013-02-03,5.0,55.333333333333336,137.66666666666666,71.66666666666667,132.66666666666666
2013-02-10,3.0,66.66666666666667,147.66666666666666,79.66666666666667,176.66666666666666
2013-02-17,3.6666666666666665,105.0,175.33333333333334,94.0,220.0
2013-02-24,3.0,154.33333333333334,211.66666666666666,124.0,285.3333333333333
2013-03-03,3.3333333333333335,198.66666666666666,284.0,149.0,335.3333333333333
2013-03-10,2.6666666666666665,203.66666666666666,418.6666666666667,171.66666666666666,373.3333333333333
2013-03-17,3.3333333333333335,181.33333333333334,543.3333333333334,178.0,400.0
2013-03-24,3.6666666666666665,173.33333333333334,600.6666666666666,172.66666666666666,407.6666666666667
2013-03-31,3.6666666666666665,159.0,597.6666666666666,173.66666666666666,407.0
2013-04-07,4.0,157.66666666666666,581.6666666666666,170.66666666666666,384.0
2013-04-14,3.0,144.66666666666666,582.0,175.66666666666666,375.6666666666667
2013-04-21,2.6666666666666665,126.66666666666667,506.0,158.0,331.3333333333333
2013-04-28,1.0,99.66666666666667,389.6666666666667,135.0,258.0
2013-05-05,1.0,68.66666666666667,278.6666666666667,98.66666666666667,176.33333333333334
2013-05-12,0.3333333333333333,48.666666666666664,199.33333333333334,65.33333333333333,118.33333333333333
2013-05-19,0.3333333333333333,38.333333333333336,150.66666666666666,52.0,91.66666666666667
2013-05-26,0.3333333333333333,29.666666666666668,113.33333333333333,44.0,68.0
2013-06-02,0.0,24.0,94.0,40.333333333333336,56.0
2013-06-09,0.0,14.0,73.33333333333333,32.333333333333336,44.666666666666664
2013-06-16,0.0,7.333333333333333,52.333333333333336,25.0,33.333333333333336
2013-06-23,0.0,5.333333333333333,34.666666666666664,17.666666666666668,27.333333333333332
2013-06-30,0.0,4.666666666666667,28.0,14.0,24.0
2013-07-07,0.0,5.0,27.333333333333332,13.0,21.0
2013-07-14,0.0,4.0,23.0,14.333333333333334,15.666666666666666
2013-07-21,0.3333333333333333,3.6666666666666665,14.333333333333334,12.0,10.666666666666666
2013-07-28,0.3333333333333333,3.6666666666666665,9.666666666666666,12.666666666666666,8.333333333333334
2013-08-04,0.6666666666666666,3.3333333333333335,11.0,13.666666666666666,9.0
2013-08-11,0.3333333333333333,2.6666666666666665,14.0,12.333333333333334,8.333333333333334
2013-08-18,0.3333333333333333,1.3333333333333333,13.666666666666666,10.0,6.333333333333333
2013-08-25,0.0,0.6666666666666666,13.0,6.666666666666667,4.666666666666667
2013-09-01,0.0,1.0,18.333333333333332,6.0,5.666666666666667
2013-09-08,0.0,1.3333333333333333,29.333333333333332,5.0,6.333333333333333
2013-09-15,0.0,2.0,31.666666666666668,6.666666666666667,6.666666666666667
2013-09-22,0.0,2.0,29.0,8.333333333333334,6.0
2013-09-29,0.0,2.0,23.666666666666668,11.333333333333334,6.333333333333333
2013-10-06,0.0,2.3333333333333335,29.0,13.333333333333334,5.666666666666667
2013-10-13,0.3333333333333333,2.6666666666666665,35.0,16.666666666666668,6.666666666666667
2013-10-20,0.3333333333333333,4.0,46.666666666666664,17.333333333333332,7.0
2013-10-27,1.0,6.333333333333333,61.333333333333336,16.0,9.333333333333334
2013-11-03,0.6666666666666666,10.0,77.66666666666667,15.333333333333334,11.0
2013-11-10,1.3333333333333333,11.0,81.0,17.333333333333332,13.0
2013-11-17,0.6666666666666666,8.333333333333334,78.33333333333333,19.333333333333332,17.666666666666668
2013-11-24,0.6666666666666666,6.666666666666667,68.33333333333333,20.333333333333332,23.0
2013-12-01,0.0,5.666666666666667,62.333333333333336,20.0,27.666666666666668
2013-12-08,0.3333333333333333,7.333333333333333,58.333333333333336,21.0,28.333333333333332
2013-12-15,1.0,7.0,54.666666666666664,22.0,24.333333333333332
2013-12-22,1.0,6.666666666666667,49.333333333333336,20.333333333333332,23.666666666666668
2013-12-29,0.6666666666666666,4.0,36.0,16.666666666666668,16.333333333333332
2014-01-05,0.0,4.0,33.666666666666664,20.0,14.666666666666666
2014-01-12,0.3333333333333333,6.666666666666667,32.333333333333336,26.0,16.0
2014-01-19,1.0,11.666666666666666,43.0,32.666666666666664,26.0
2014-01-26,1.0,14.666666666666666,45.666666666666664,37.666666666666664,35.0
2014-02-02,1.3333333333333333,14.333333333333334,47.0,40.0,44.333333333333336
2014-02-09,1.0,13.666666666666666,41.666666666666664,40.333333333333336,56.333333333333336
2014-02-16,1.0,13.0,33.0,34.666666666666664,71.33333333333333
2014-02-23,0.3333333333333333,13.666666666666666,27.0,28.333333333333332,91.66666666666667
2014-03-02,0.0,12.0,27.0,24.0,111.0
2014-03-09,0.3333333333333333,10.0,34.666666666666664,19.666666666666668,132.0
2014-03-16,1.3333333333333333,8.0,46.0,19.0,170.33333333333334
2014-03-23,1.6666666666666667,8.666666666666666,64.0,20.0,201.66666666666666
2014-03-30,1.6666666666666667,11.333333333333334,80.33333333333333,23.666666666666668,237.66666666666666
2014-04-06,1.3333333333333333,14.0,87.0,28.333333333333332,230.66666666666666
2014-04-13,1.6666666666666667,14.0,76.66666666666667,31.666666666666668,196.33333333333334
2014-04-20,2.0,11.333333333333334,69.0,30.0,155.33333333333334
2014-04-27,1.3333333333333333,8.666666666666666,68.33333333333333,30.333333333333332,153.0
2014-05-04,0.6666666666666666,7.0,82.66666666666667,34.0,179.66666666666666
2014-05-11,0.3333333333333333,5.333333333333333,84.0,40.0,188.33333333333334
2014-05-18,0.3333333333333333,3.6666666666666665,82.66666666666667,39.666666666666664,172.66666666666666
2014-05-25,1.0,2.6666666666666665,62.0,31.333333333333332,133.0
2014-06-01,0.6666666666666666,3.0,48.666666666666664,25.333333333333332,93.0
2014-06-08,1.0,3.6666666666666665,38.333333333333336,19.333333333333332,58.333333333333336
2014-06-15,0.6666666666666666,4.333333333333333,36.333333333333336,18.0,48.0
2014-06-22,1.0,4.0,37.666666666666664,17.0,52.333333333333336
2014-06-29,0.6666666666666666,3.3333333333333335,31.333333333333332,19.0,47.666666666666664
2014-07-06,0.6666666666666666,3.3333333333333335,27.666666666666668,22.0,40.666666666666664
2014-07-13,0.3333333333333333,3.3333333333333335,20.666666666666668,22.666666666666668,49.0
2014-07-20,0.3333333333333333,4.333333333333333,17.666666666666668,19.666666666666668,50.666666666666664
2014-07-27,0.3333333333333333,3.6666666666666665,15.666666666666666,18.666666666666668,45.666666666666664
2014-08-03,0.6666666666666666,3.0,15.666666666666666,16.666666666666668,26.0
2014-08-10,0.6666666666666666,1.3333333333333333,16.666666666666668,17.333333333333332,47.0
2014-08-17,0.6666666666666666,1.3333333333333333,16.0,15.333333333333334,56.333333333333336
2014-08-24,1.0,1.0,14.666666666666666,14.333333333333334,56.333333333333336
2014-08-31,1.0,2.0,17.333333333333332,13.333333333333334,25.333333333333332
2014-09-07,1.0,1.6666666666666667,19.333333333333332,12.333333333333334,20.666666666666668
2014-09-14,0.3333333333333333,1.6666666666666667,19.333333333333332,11.0,20.333333333333332
2014-09-21,0.3333333333333333,0.6666666666666666,13.333333333333334,11.0,18.333333333333332
2014-09-28,0.3333333333333333,2.0,13.333333333333334,9.666666666666666,16.0
2014-10-05,1.0,2.6666666666666665,14.666666666666666,12.0,15.666666666666666
2014-10-12,1.3333333333333333,4.0,18.666666666666668,15.666666666666666,17.666666666666668
2014-10-19,1.0,3.6666666666666665,20.0,21.666666666666668,18.666666666666668
2014-10-26,0.3333333333333333,4.0,20.0,25.666666666666668,19.0
2014-11-02,0.6666666666666666,3.6666666666666665,20.0,24.0,18.666666666666668
2014-11-09,1.6666666666666667,3.3333333333333335,19.333333333333332,26.0,16.666666666666668
2014-11-16,2.3333333333333335,2.6666666666666665,21.0,22.666666666666668,15.0
2014-11-23,1.6666666666666667,2.6666666666666665,23.0,30.333333333333332,14.0
2014-11-30,1.3333333333333333,2.3333333333333335,22.333333333333332,28.0,15.666666666666666
2014-12-07,1.0,2.6666666666666665,28.666666666666668,32.333333333333336,16.666666666666668
2014-12-14,1.0,2.0,26.666666666666668,27.666666666666668,15.333333333333334
2014-12-21,0.3333333333333333,1.6666666666666667,27.666666666666668,24.0,10.666666666666666
2014-12-28,0.0,1.3333333333333333,15.666666666666666,16.0,8.333333333333334
2015-01-04,0.0,4.0,18.0,16.333333333333332,14.0
2015-01-11,0.0,6.666666666666667,19.0,20.666666666666668,16.0
2015-01-18,0.3333333333333333,10.666666666666666,28.333333333333332,27.333333333333332,20.0
2015-01-25,1.3333333333333333,12.666666666666666,34.0,24.333333333333332,25.0
2015-02-01,2.3333333333333335,17.333333333333332,35.666666666666664,30.333333333333332,33.666666666666664
2015-02-08,2.3333333333333335,16.666666666666668,43.333333333333336,36.666666666666664,52.333333333333336
2015-02-15,1.3333333333333333,20.0,53.0,47.666666666666664,73.66666666666667
